investor_id,first_sip_date,last_sip_date,total_sip_transactions,total_sip_amount_inr,max_sip_gap_days,average_sip_gap_days,continuity_status,state,city,city_tier,age_group,gender,annual_income_lakh,kyc_status
INV003927,2025-04-17,2025-04-17,1,2058,0.0,0.0,Continuous,Haryana,Gurugram,T30,36-45,Female,15.3,Verified
INV003928,2024-05-11,2025-04-17,4,78345,281.0,113.67,At Risk,Rajasthan,Jaipur,T30,36-45,Male,22.8,Verified
INV003931,2024-08-31,2025-05-16,2,2868,258.0,258.0,At Risk,Madhya Pradesh,Indore,T30,26-35,Male,17.7,Verified
INV003932,2024-09-04,2025-04-21,4,40445,175.0,76.33,At Risk,Karnataka,Mysore,B30,26-35,Male,15.7,Verified
INV003933,2024-09-28,2024-09-28,1,8972,0.0,0.0,Continuous,Tamil Nadu,Coimbatore,B30,18-25,Female,3.0,Verified
INV003934,2024-03-01,2024-05-22,2,3521,82.0,82.0,At Risk,Delhi,Gurugram,T30,26-35,Male,24.1,Verified
INV003935,2024-02-15,2024-02-15,1,7471,0.0,0.0,Continuous,Rajasthan,Udaipur,B30,26-35,Male,7.6,Verified
INV003936,2024-01-21,2025-04-13,6,111274,227.0,89.6,At Risk,Punjab,Chandigarh,T30,36-45,Male,19.8,Verified
INV003937,2024-07-20,2025-01-04,3,65513,94.0,84.0,At Risk,Maharashtra,Nashik,B30,56+,Male,31.8,Verified
INV003938,2024-02-10,2024-12-21,7,53978,110.0,52.5,At Risk,Delhi,Gurugram,T30,36-45,Female,15.3,Verified
INV003939,2024-03-20,2024-08-26,2,17178,159.0,159.0,At Risk,Madhya Pradesh,Bhopal,B30,36-45,Female,58.1,Verified
INV003940,2024-01-21,2025-03-20,7,88836,151.0,70.67,At Risk,West Bengal,Kolkata,T30,36-45,Male,21.6,Verified
INV003941,2024-05-11,2025-03-13,3,14630,284.0,153.0,At Risk,Rajasthan,Udaipur,B30,26-35,Male,8.0,Verified
INV003942,2024-01-02,2025-01-12,5,30006,181.0,94.0,At Risk,Haryana,Faridabad,B30,26-35,Female,23.3,Verified
INV003943,2024-04-22,2025-03-28,9,34838,88.0,42.5,At Risk,Telangana,Hyderabad,T30,46-55,Male,46.2,Verified
INV003944,2025-02-26,2025-02-26,1,8572,0.0,0.0,Continuous,Maharashtra,Pune,T30,26-35,Male,17.5,Verified
INV003945,2024-02-01,2025-01-04,7,109342,175.0,56.33,At Risk,Gujarat,Ahmedabad,T30,46-55,Female,48.3,Verified
INV003946,2024-01-14,2025-03-04,7,65153,147.0,69.17,At Risk,Karnataka,Mysore,B30,26-35,Female,9.2,Verified
INV003947,2024-05-18,2025-01-27,4,29060,125.0,84.67,At Risk,Delhi,Noida,T30,26-35,Male,12.9,Verified
INV003948,2024-08-14,2025-05-03,7,125023,101.0,43.67,At Risk,Madhya Pradesh,Indore,T30,18-25,Female,7.5,Verified
INV003949,2024-03-11,2024-12-22,4,43068,178.0,95.33,At Risk,Madhya Pradesh,Bhopal,B30,56+,Male,54.8,Verified
INV003950,2024-11-22,2025-05-09,3,13623,141.0,84.0,At Risk,Madhya Pradesh,Bhopal,B30,26-35,Male,11.1,Verified
INV003951,2024-01-14,2025-04-12,5,67601,189.0,113.5,At Risk,Uttar Pradesh,Lucknow,T30,18-25,Male,7.8,Verified
INV003952,2024-04-20,2025-03-14,7,105758,95.0,54.67,At Risk,Tamil Nadu,Chennai,T30,36-45,Male,48.8,Verified
INV003953,2024-01-04,2024-06-05,2,109006,153.0,153.0,At Risk,Maharashtra,Pune,T30,36-45,Male,17.4,Verified
INV003954,2024-02-04,2024-12-17,4,49327,192.0,105.67,At Risk,Rajasthan,Udaipur,B30,26-35,Male,7.1,Verified
INV003955,2024-02-05,2024-12-15,5,13434,213.0,78.5,At Risk,Gujarat,Ahmedabad,T30,26-35,Female,8.9,Verified
INV003956,2024-04-06,2025-03-06,3,45163,316.0,167.0,At Risk,Punjab,Amritsar,B30,36-45,Male,32.3,Verified
INV003957,2024-01-08,2025-04-09,4,35852,187.0,152.33,At Risk,Delhi,Noida,T30,36-45,Male,30.9,Verified
INV003958,2024-02-07,2025-04-10,6,67157,133.0,85.6,At Risk,Haryana,Faridabad,B30,18-25,Male,6.6,Verified
INV003959,2024-05-16,2024-05-16,1,5799,0.0,0.0,Continuous,Haryana,Gurugram,T30,46-55,Male,81.1,Verified
INV003960,2024-02-13,2025-02-27,4,19613,166.0,126.67,At Risk,West Bengal,Kolkata,T30,26-35,Female,18.6,Verified
INV003961,2024-01-11,2025-04-28,4,87175,177.0,157.67,At Risk,Rajasthan,Udaipur,B30,46-55,Male,39.6,Verified
INV003962,2024-01-21,2025-05-16,8,199896,302.0,68.71,At Risk,Haryana,Gurugram,T30,26-35,Male,20.4,Pending
INV003963,2024-07-10,2024-12-03,4,17696,70.0,48.67,At Risk,Tamil Nadu,Chennai,T30,26-35,Male,18.1,Verified
INV003964,2024-01-10,2025-04-15,10,123334,130.0,51.22,At Risk,Punjab,Chandigarh,T30,26-35,Male,16.7,Pending
INV003965,2024-06-07,2024-06-07,1,7547,0.0,0.0,Continuous,Uttar Pradesh,Lucknow,T30,56+,Male,28.3,Verified
INV003966,2025-01-30,2025-03-09,2,58491,38.0,38.0,At Risk,Uttar Pradesh,Agra,B30,46-55,Male,79.6,Verified
INV003967,2024-03-18,2025-03-17,3,3677,328.0,182.0,At Risk,Tamil Nadu,Coimbatore,B30,46-55,Male,79.9,Verified
INV003968,2024-01-31,2025-05-07,6,55226,209.0,92.4,At Risk,Maharashtra,Mumbai,T30,46-55,Female,58.7,Verified
INV003969,2024-07-20,2025-01-11,2,9624,175.0,175.0,At Risk,Karnataka,Bangalore,T30,46-55,Male,76.3,Pending
INV003970,2024-08-15,2025-03-03,4,12117,108.0,66.67,At Risk,Telangana,Hyderabad,T30,18-25,Male,4.1,Verified
INV003971,2024-08-27,2025-04-27,4,31623,154.0,81.0,At Risk,Haryana,Gurugram,T30,26-35,Male,14.1,Verified
INV003972,2024-03-05,2025-04-30,6,128157,224.0,84.2,At Risk,Uttar Pradesh,Agra,B30,26-35,Male,10.2,Verified
INV003973,2024-06-14,2025-02-27,5,21532,128.0,64.5,At Risk,Rajasthan,Jaipur,T30,26-35,Male,11.4,Verified
INV003974,2024-01-10,2024-11-16,5,35235,205.0,77.75,At Risk,Maharashtra,Nashik,B30,46-55,Male,73.6,Verified
INV003975,2024-05-11,2025-04-27,8,64647,125.0,50.14,At Risk,Gujarat,Ahmedabad,T30,36-45,Male,26.2,Verified
INV003976,2024-04-12,2025-03-31,3,12552,224.0,176.5,At Risk,Telangana,Hyderabad,T30,46-55,Male,18.9,Verified
INV003977,2024-05-04,2025-04-12,5,105706,149.0,85.75,At Risk,Rajasthan,Udaipur,B30,46-55,Male,77.8,Verified
INV003978,2024-01-08,2025-04-29,8,45310,209.0,68.14,At Risk,Telangana,Hyderabad,T30,26-35,Female,6.2,Verified
INV003979,2024-02-29,2025-03-27,8,25613,123.0,56.0,At Risk,Madhya Pradesh,Indore,T30,36-45,Male,44.4,Pending
INV003980,2025-02-23,2025-05-28,2,14868,94.0,94.0,At Risk,West Bengal,Kolkata,T30,26-35,Male,7.1,Verified
INV003981,2024-04-01,2025-05-12,7,81844,237.0,67.67,At Risk,Haryana,Faridabad,B30,46-55,Male,46.7,Verified
INV003982,2024-09-07,2024-09-22,2,13383,15.0,15.0,Continuous,Tamil Nadu,Coimbatore,B30,36-45,Female,34.4,Verified
INV003984,2024-02-28,2024-05-12,3,70321,40.0,37.0,At Risk,Uttar Pradesh,Agra,B30,56+,Female,30.1,Verified
INV003985,2024-01-19,2025-04-28,6,25396,191.0,93.0,At Risk,Tamil Nadu,Coimbatore,B30,18-25,Male,4.3,Verified
INV003986,2024-03-08,2025-02-02,4,64453,241.0,110.33,At Risk,Telangana,Hyderabad,T30,36-45,Male,44.2,Verified
INV003987,2024-03-12,2024-12-26,5,72792,96.0,72.25,At Risk,Tamil Nadu,Coimbatore,B30,26-35,Female,24.1,Verified
INV003988,2024-07-25,2024-07-25,1,7062,0.0,0.0,Continuous,Punjab,Amritsar,B30,26-35,Male,19.1,Verified
INV003989,2024-05-23,2025-01-27,4,59230,159.0,83.0,At Risk,Maharashtra,Nashik,B30,26-35,Male,24.6,Verified
INV003990,2024-05-12,2024-05-12,1,2544,0.0,0.0,Continuous,Gujarat,Ahmedabad,T30,18-25,Male,5.3,Verified
INV003991,2024-01-06,2024-10-18,2,9861,286.0,286.0,At Risk,Tamil Nadu,Chennai,T30,26-35,Female,20.9,Verified
INV003992,2024-02-04,2024-08-26,4,11924,113.0,68.0,At Risk,Madhya Pradesh,Bhopal,B30,46-55,Female,86.8,Verified
INV003993,2024-08-09,2025-03-28,3,5149,170.0,115.5,At Risk,Tamil Nadu,Chennai,T30,46-55,Male,32.2,Verified
INV003994,2025-04-08,2025-04-08,1,40466,0.0,0.0,Continuous,Punjab,Amritsar,B30,18-25,Male,4.5,Verified
INV003995,2024-08-05,2025-04-15,4,66540,229.0,84.33,At Risk,Uttar Pradesh,Agra,B30,36-45,Female,33.8,Verified
INV003996,2024-01-25,2025-05-15,6,97507,244.0,95.2,At Risk,Karnataka,Bangalore,T30,36-45,Female,39.8,Verified
INV003997,2024-03-15,2025-03-16,5,36726,205.0,91.5,At Risk,Telangana,Hyderabad,T30,36-45,Male,48.3,Verified
INV003998,2024-01-06,2024-10-19,3,29634,219.0,143.5,At Risk,Telangana,Hyderabad,T30,26-35,Male,12.5,Verified
INV003999,2024-09-12,2024-09-12,1,53417,0.0,0.0,Continuous,Haryana,Faridabad,B30,26-35,Female,21.2,Verified
INV004000,2024-12-05,2024-12-05,1,25217,0.0,0.0,Continuous,Gujarat,Ahmedabad,T30,26-35,Male,12.3,Verified
INV004001,2024-06-10,2025-03-19,8,82786,123.0,40.29,At Risk,Delhi,Noida,T30,56+,Female,52.7,Verified
INV004002,2025-03-26,2025-03-26,1,43735,0.0,0.0,Continuous,Madhya Pradesh,Bhopal,B30,56+,Male,33.1,Verified
INV004003,2024-06-26,2025-05-21,4,20664,215.0,109.67,At Risk,West Bengal,Kolkata,T30,26-35,Male,9.5,Verified
INV004004,2024-05-18,2025-05-20,10,126080,88.0,40.78,At Risk,Delhi,Gurugram,T30,18-25,Male,3.1,Verified
INV004005,2024-03-09,2025-05-25,7,105889,314.0,73.67,At Risk,West Bengal,Kolkata,T30,26-35,Male,11.0,Verified
INV004006,2024-11-14,2025-05-19,5,141749,78.0,46.5,At Risk,Tamil Nadu,Coimbatore,B30,56+,Male,59.1,Pending
INV004007,2024-01-23,2024-09-12,7,30426,102.0,38.83,At Risk,Delhi,New Delhi,T30,18-25,Female,4.5,Verified
INV004008,2024-01-07,2024-12-10,3,27518,196.0,169.0,At Risk,Maharashtra,Nashik,B30,46-55,Male,17.2,Verified
INV004009,2024-02-17,2025-04-28,8,107439,87.0,62.29,At Risk,Gujarat,Ahmedabad,T30,18-25,Male,5.6,Verified
INV004011,2024-03-01,2025-03-26,4,56320,192.0,130.0,At Risk,Punjab,Amritsar,B30,18-25,Female,5.0,Verified
INV004012,2024-03-09,2025-05-22,5,10321,208.0,109.75,At Risk,Delhi,Noida,T30,46-55,Male,82.3,Verified
INV004014,2024-01-14,2025-05-23,9,90606,182.0,61.88,At Risk,Telangana,Hyderabad,T30,56+,Female,27.2,Verified
INV004015,2024-01-31,2025-04-15,6,9734,190.0,88.0,At Risk,Maharashtra,Mumbai,T30,18-25,Female,7.6,Verified
INV004016,2024-06-11,2025-01-24,3,16746,119.0,113.5,At Risk,Delhi,New Delhi,T30,36-45,Male,21.0,Verified
INV004017,2024-04-01,2024-11-30,7,30279,85.0,40.5,At Risk,West Bengal,Kolkata,T30,36-45,Male,36.7,Verified
INV004018,2024-06-24,2025-05-07,5,131871,144.0,79.25,At Risk,Punjab,Chandigarh,T30,56+,Male,47.9,Verified
INV004019,2024-06-12,2025-05-27,5,86483,229.0,87.25,At Risk,Tamil Nadu,Chennai,T30,26-35,Male,20.9,Verified
INV004020,2024-10-25,2024-10-25,1,417,0.0,0.0,Continuous,Rajasthan,Jaipur,T30,18-25,Male,7.6,Verified
INV004021,2025-02-19,2025-02-19,1,27282,0.0,0.0,Continuous,Uttar Pradesh,Kanpur,B30,36-45,Male,33.8,Verified
INV004022,2024-03-17,2024-03-17,1,6829,0.0,0.0,Continuous,Maharashtra,Nashik,B30,36-45,Male,21.9,Verified
INV004023,2024-02-12,2025-05-25,10,135403,93.0,52.0,At Risk,Tamil Nadu,Chennai,T30,46-55,Male,69.6,Verified
INV004024,2024-01-03,2025-02-03,5,78263,306.0,99.25,At Risk,Telangana,Hyderabad,T30,36-45,Male,23.1,Verified
INV004025,2024-06-10,2025-03-23,3,28707,269.0,143.0,At Risk,Gujarat,Ahmedabad,T30,56+,Male,18.7,Verified
INV004026,2024-03-02,2025-03-15,5,34454,249.0,94.5,At Risk,Haryana,Faridabad,B30,26-35,Female,8.3,Verified
INV004027,2024-04-23,2024-10-13,2,11049,173.0,173.0,At Risk,Punjab,Amritsar,B30,26-35,Male,8.7,Pending
INV004028,2024-02-22,2025-04-04,5,104509,205.0,101.75,At Risk,Rajasthan,Jaipur,T30,18-25,Male,3.3,Verified
INV004029,2024-08-22,2024-08-22,1,10542,0.0,0.0,Continuous,Tamil Nadu,Coimbatore,B30,36-45,Male,31.9,Verified
INV004030,2024-01-20,2025-05-19,5,81421,149.0,121.25,At Risk,Uttar Pradesh,Lucknow,T30,18-25,Female,4.4,Verified
INV004031,2024-06-07,2024-08-18,2,13703,72.0,72.0,At Risk,Gujarat,Ahmedabad,T30,36-45,Male,27.5,Verified
INV004032,2024-03-16,2025-02-25,4,31769,217.0,115.33,At Risk,West Bengal,Kolkata,T30,46-55,Male,55.5,Verified
INV004033,2024-04-11,2024-10-24,3,46063,122.0,98.0,At Risk,West Bengal,Kolkata,T30,36-45,Male,56.1,Verified
INV004034,2024-08-28,2024-08-28,1,2374,0.0,0.0,Continuous,Karnataka,Mysore,B30,46-55,Male,71.0,Verified
INV004035,2024-06-19,2024-11-20,3,3844,118.0,77.0,At Risk,Gujarat,Ahmedabad,T30,26-35,Male,12.2,Verified
INV004036,2024-11-10,2024-11-10,1,2925,0.0,0.0,Continuous,Uttar Pradesh,Agra,B30,56+,Female,51.7,Verified
INV004037,2024-05-10,2025-05-18,6,45922,137.0,74.6,At Risk,Gujarat,Ahmedabad,T30,26-35,Male,20.8,Verified
INV004038,2024-03-07,2025-05-11,7,197810,207.0,71.67,At Risk,Gujarat,Surat,T30,26-35,Female,24.6,Verified
INV004039,2024-03-14,2024-09-28,2,32828,198.0,198.0,At Risk,Gujarat,Surat,T30,46-55,Female,89.7,Verified
INV004040,2024-08-29,2025-05-11,4,2620,131.0,85.0,At Risk,Gujarat,Ahmedabad,T30,36-45,Male,54.3,Verified
INV004041,2024-02-03,2024-07-24,2,52752,172.0,172.0,At Risk,Telangana,Hyderabad,T30,36-45,Male,51.1,Verified
INV004042,2024-09-24,2024-09-24,1,848,0.0,0.0,Continuous,Madhya Pradesh,Bhopal,B30,36-45,Male,36.0,Verified
INV004043,2024-06-24,2025-04-25,3,12635,231.0,152.5,At Risk,Punjab,Amritsar,B30,36-45,Female,39.5,Verified
INV004044,2024-03-15,2024-09-03,3,46364,123.0,86.0,At Risk,Rajasthan,Jaipur,T30,46-55,Male,82.3,Verified
INV004045,2024-02-02,2024-11-01,5,37669,128.0,68.25,At Risk,Madhya Pradesh,Indore,T30,18-25,Male,4.2,Verified
INV004046,2024-03-15,2024-12-30,3,36574,151.0,145.0,At Risk,Madhya Pradesh,Indore,T30,36-45,Male,53.6,Verified
INV004047,2024-12-12,2024-12-12,1,832,0.0,0.0,Continuous,Madhya Pradesh,Indore,T30,26-35,Male,15.0,Verified
INV004048,2025-01-07,2025-01-07,1,8723,0.0,0.0,Continuous,Delhi,New Delhi,T30,26-35,Male,13.0,Verified
INV004049,2024-08-05,2025-04-03,6,24571,83.0,48.2,At Risk,Gujarat,Ahmedabad,T30,36-45,Male,31.1,Verified
INV004050,2024-08-14,2025-04-22,4,58498,167.0,83.67,At Risk,West Bengal,Kolkata,T30,26-35,Male,15.5,Verified
INV004051,2024-01-19,2025-01-17,5,45707,127.0,91.0,At Risk,Rajasthan,Udaipur,B30,36-45,Female,28.8,Verified
INV004052,2024-01-16,2025-05-14,3,17634,309.0,242.0,At Risk,Uttar Pradesh,Agra,B30,26-35,Female,15.5,Verified
INV004053,2025-03-18,2025-03-18,1,2128,0.0,0.0,Continuous,Tamil Nadu,Chennai,T30,26-35,Male,20.8,Verified
INV004054,2024-08-22,2024-08-22,1,2037,0.0,0.0,Continuous,Tamil Nadu,Chennai,T30,26-35,Female,6.4,Verified
INV004055,2024-06-14,2024-06-14,1,544,0.0,0.0,Continuous,Gujarat,Ahmedabad,T30,26-35,Male,8.8,Verified
INV004056,2024-06-01,2025-04-03,3,27089,214.0,153.0,At Risk,Haryana,Gurugram,T30,26-35,Male,8.3,Verified
INV004057,2024-06-28,2024-06-28,1,2345,0.0,0.0,Continuous,Rajasthan,Jaipur,T30,26-35,Male,9.9,Verified
INV004058,2024-01-09,2024-10-04,3,30895,244.0,134.5,At Risk,Tamil Nadu,Chennai,T30,26-35,Male,22.5,Verified
INV004059,2024-01-04,2024-12-14,2,61864,345.0,345.0,At Risk,Maharashtra,Pune,T30,26-35,Female,17.0,Verified
INV004060,2024-08-01,2024-08-01,1,6840,0.0,0.0,Continuous,Delhi,New Delhi,T30,46-55,Male,19.2,Verified
INV004061,2024-07-04,2025-01-02,3,49054,152.0,91.0,At Risk,Punjab,Chandigarh,T30,26-35,Male,22.2,Pending
INV004062,2024-04-12,2025-05-03,2,10451,386.0,386.0,At Risk,Delhi,Noida,T30,36-45,Female,39.9,Verified
INV004063,2024-04-13,2025-05-14,8,82106,167.0,56.57,At Risk,Haryana,Gurugram,T30,36-45,Male,19.3,Verified
INV004064,2024-01-15,2025-04-17,4,13112,215.0,152.67,At Risk,Uttar Pradesh,Lucknow,T30,26-35,Male,16.1,Verified
INV004065,2024-01-21,2024-01-21,1,45064,0.0,0.0,Continuous,Tamil Nadu,Chennai,T30,26-35,Male,6.1,Pending
INV004066,2024-01-15,2025-04-10,7,60661,319.0,75.17,At Risk,Gujarat,Surat,T30,46-55,Male,30.8,Verified
INV004067,2024-02-11,2025-02-16,4,33144,152.0,123.67,At Risk,Delhi,Gurugram,T30,26-35,Male,8.5,Verified
INV004068,2024-03-08,2024-08-08,2,55153,153.0,153.0,At Risk,West Bengal,Kolkata,T30,46-55,Male,63.0,Verified
INV004069,2024-01-16,2025-01-20,6,46504,196.0,74.0,At Risk,Delhi,Noida,T30,26-35,Male,21.8,Verified
INV004070,2024-02-06,2025-03-18,7,33039,170.0,67.67,At Risk,Maharashtra,Pune,T30,26-35,Male,13.8,Verified
INV004071,2024-03-01,2025-03-12,4,79896,205.0,125.33,At Risk,Gujarat,Ahmedabad,T30,36-45,Female,22.2,Pending
INV004072,2024-10-26,2024-10-26,1,2341,0.0,0.0,Continuous,Delhi,New Delhi,T30,36-45,Male,50.6,Verified
INV004073,2024-05-17,2025-05-27,5,35364,148.0,93.75,At Risk,Gujarat,Surat,T30,46-55,Female,32.6,Verified
INV004074,2024-11-24,2025-02-26,3,46757,54.0,47.0,At Risk,Gujarat,Ahmedabad,T30,46-55,Female,85.0,Verified
INV004075,2024-02-04,2025-03-21,5,124117,256.0,102.75,At Risk,Rajasthan,Jaipur,T30,36-45,Male,56.5,Verified
INV004076,2024-03-06,2025-03-22,5,48355,186.0,95.25,At Risk,Madhya Pradesh,Indore,T30,26-35,Male,15.7,Verified
INV004077,2024-11-09,2025-05-21,3,62142,102.0,96.5,At Risk,Delhi,New Delhi,T30,18-25,Female,3.5,Verified
INV004078,2024-03-25,2025-03-30,4,69263,189.0,123.33,At Risk,Delhi,Noida,T30,18-25,Male,3.8,Verified
INV004079,2024-01-21,2025-03-24,7,78640,164.0,71.33,At Risk,Karnataka,Bangalore,T30,36-45,Female,57.2,Verified
INV004080,2024-02-21,2025-03-23,4,39519,185.0,132.0,At Risk,Punjab,Amritsar,B30,26-35,Female,18.7,Verified
INV004081,2024-01-19,2025-05-28,3,32159,411.0,247.5,At Risk,Karnataka,Bangalore,T30,46-55,Female,43.8,Verified
INV004082,2024-04-19,2024-06-22,3,28970,59.0,32.0,At Risk,Punjab,Amritsar,B30,56+,Male,26.0,Verified
INV004083,2024-12-14,2024-12-14,1,17559,0.0,0.0,Continuous,Maharashtra,Mumbai,T30,18-25,Male,7.8,Verified
INV004084,2024-06-18,2024-07-12,3,76230,12.0,12.0,Continuous,Telangana,Hyderabad,T30,26-35,Male,9.9,Verified
INV004085,2024-04-07,2025-05-22,7,104748,260.0,68.33,At Risk,Maharashtra,Pune,T30,36-45,Female,34.5,Verified
INV004086,2024-08-08,2024-08-08,1,8961,0.0,0.0,Continuous,Maharashtra,Nashik,B30,46-55,Male,54.9,Verified
INV004088,2024-05-14,2024-05-14,1,5487,0.0,0.0,Continuous,Tamil Nadu,Chennai,T30,36-45,Male,26.8,Verified
INV004089,2024-04-20,2025-02-08,2,3635,294.0,294.0,At Risk,Haryana,Gurugram,T30,36-45,Female,15.2,Verified
INV004090,2025-02-25,2025-05-22,3,16109,75.0,43.0,At Risk,Tamil Nadu,Coimbatore,B30,36-45,Female,28.6,Verified
INV004091,2024-03-24,2025-03-27,6,18538,240.0,73.6,At Risk,Tamil Nadu,Chennai,T30,26-35,Male,7.2,Verified
INV004092,2025-01-16,2025-01-16,1,6305,0.0,0.0,Continuous,Maharashtra,Nashik,B30,18-25,Female,4.4,Verified
INV004093,2025-01-05,2025-01-05,1,21073,0.0,0.0,Continuous,Punjab,Amritsar,B30,36-45,Male,23.6,Verified
INV004094,2024-08-23,2025-05-29,6,67103,167.0,55.8,At Risk,Haryana,Faridabad,B30,26-35,Female,10.0,Pending
INV004095,2024-01-15,2024-12-15,2,10506,335.0,335.0,At Risk,Karnataka,Mysore,B30,26-35,Female,14.6,Verified
INV004096,2024-01-05,2025-01-29,5,99517,160.0,97.5,At Risk,Tamil Nadu,Coimbatore,B30,36-45,Male,57.1,Verified
INV004097,2024-07-28,2025-05-29,3,25502,245.0,152.5,At Risk,Gujarat,Ahmedabad,T30,56+,Male,52.9,Verified
INV004098,2024-06-23,2025-04-10,6,62582,87.0,58.2,At Risk,Delhi,Noida,T30,26-35,Male,11.3,Verified
INV004099,2024-04-01,2025-01-20,6,82312,174.0,58.8,At Risk,West Bengal,Kolkata,T30,26-35,Male,22.6,Verified
INV004100,2025-04-30,2025-05-22,2,13983,22.0,22.0,Continuous,Delhi,Gurugram,T30,26-35,Male,20.7,Pending
INV004101,2024-02-09,2024-02-09,1,536,0.0,0.0,Continuous,Telangana,Hyderabad,T30,46-55,Male,44.6,Pending
INV004102,2024-10-23,2025-05-16,4,76456,124.0,68.33,At Risk,Tamil Nadu,Coimbatore,B30,26-35,Female,6.6,Verified
INV004103,2025-05-03,2025-05-03,1,1068,0.0,0.0,Continuous,Gujarat,Ahmedabad,T30,46-55,Male,45.0,Verified
INV004104,2024-03-14,2025-04-21,5,37102,148.0,100.75,At Risk,Tamil Nadu,Coimbatore,B30,26-35,Male,10.5,Verified
INV004105,2024-09-28,2025-03-02,2,80108,155.0,155.0,At Risk,Tamil Nadu,Coimbatore,B30,26-35,Female,22.1,Verified
INV004106,2024-02-24,2024-11-29,6,127689,151.0,55.8,At Risk,Gujarat,Surat,T30,26-35,Male,16.3,Verified
INV004107,2025-03-19,2025-03-30,2,6859,11.0,11.0,Continuous,Telangana,Hyderabad,T30,26-35,Male,12.6,Verified
INV004108,2024-01-26,2024-12-06,4,68468,165.0,105.0,At Risk,Madhya Pradesh,Indore,T30,36-45,Female,22.5,Verified
INV004109,2024-03-14,2025-03-06,5,130213,197.0,89.25,At Risk,Uttar Pradesh,Lucknow,T30,56+,Female,59.8,Verified
INV004110,2024-04-09,2024-05-11,2,29089,32.0,32.0,Continuous,West Bengal,Kolkata,T30,18-25,Male,5.5,Verified
INV004111,2024-07-24,2024-07-24,1,2412,0.0,0.0,Continuous,Tamil Nadu,Chennai,T30,36-45,Male,27.4,Verified
INV004112,2024-01-28,2024-10-30,6,39234,112.0,55.2,At Risk,Madhya Pradesh,Bhopal,B30,46-55,Male,30.0,Verified
INV004113,2024-06-22,2024-10-04,2,15112,104.0,104.0,At Risk,Gujarat,Ahmedabad,T30,36-45,Male,51.8,Pending
INV004114,2024-04-08,2024-08-07,4,28690,76.0,40.33,At Risk,Tamil Nadu,Coimbatore,B30,26-35,Male,9.4,Verified
INV004115,2024-02-15,2024-07-21,3,97639,111.0,78.5,At Risk,Madhya Pradesh,Indore,T30,56+,Male,69.9,Pending
INV004116,2024-01-18,2025-05-26,10,71428,117.0,54.89,At Risk,Gujarat,Ahmedabad,T30,36-45,Male,59.4,Verified
INV004117,2024-02-21,2024-05-06,3,26009,75.0,37.5,At Risk,Uttar Pradesh,Kanpur,B30,18-25,Male,6.2,Verified
INV004118,2024-06-13,2025-05-02,6,33694,161.0,64.6,At Risk,Punjab,Chandigarh,T30,36-45,Male,26.2,Verified
INV004119,2024-03-29,2025-03-30,6,82689,237.0,73.2,At Risk,Uttar Pradesh,Kanpur,B30,26-35,Female,13.0,Verified
INV004120,2024-07-01,2025-03-22,4,21999,173.0,88.0,At Risk,Telangana,Hyderabad,T30,18-25,Male,7.2,Verified
INV004121,2024-04-21,2024-10-23,2,28183,185.0,185.0,At Risk,West Bengal,Kolkata,T30,26-35,Female,22.3,Verified
INV004122,2024-05-06,2024-09-19,2,12345,136.0,136.0,At Risk,West Bengal,Kolkata,T30,26-35,Male,20.5,Verified
INV004123,2024-03-14,2025-05-13,6,74440,138.0,85.0,At Risk,Haryana,Gurugram,T30,36-45,Male,53.8,Pending
INV004124,2024-06-09,2025-04-24,6,99942,193.0,63.8,At Risk,Maharashtra,Nashik,B30,56+,Male,76.4,Verified
INV004125,2024-01-03,2025-05-10,9,109430,142.0,61.62,At Risk,Gujarat,Surat,T30,26-35,Male,9.4,Verified
INV004126,2024-02-12,2024-02-12,1,43495,0.0,0.0,Continuous,Delhi,Noida,T30,26-35,Female,14.7,Pending
INV004127,2024-01-02,2025-03-15,6,24949,190.0,87.6,At Risk,Madhya Pradesh,Indore,T30,36-45,Female,27.3,Verified
INV004128,2024-02-02,2025-01-03,6,95704,156.0,67.2,At Risk,Haryana,Faridabad,B30,18-25,Male,3.3,Verified
INV004129,2024-04-29,2024-10-21,2,8115,175.0,175.0,At Risk,Rajasthan,Udaipur,B30,46-55,Male,70.2,Verified
INV004130,2024-10-01,2025-03-30,2,45705,180.0,180.0,At Risk,Punjab,Amritsar,B30,36-45,Male,57.9,Pending
INV004131,2024-01-04,2025-01-31,5,61507,230.0,98.25,At Risk,Uttar Pradesh,Kanpur,B30,26-35,Male,10.3,Verified
INV004132,2024-01-18,2024-06-07,3,25581,135.0,70.5,At Risk,Rajasthan,Jaipur,T30,18-25,Male,6.3,Verified
INV004133,2024-03-23,2024-10-22,3,15902,188.0,106.5,At Risk,Maharashtra,Nashik,B30,36-45,Male,41.6,Verified
INV004134,2024-01-06,2024-07-01,6,19310,54.0,35.4,At Risk,West Bengal,Kolkata,T30,36-45,Male,24.4,Verified
INV004135,2024-01-11,2025-04-06,10,66097,164.0,50.11,At Risk,Tamil Nadu,Coimbatore,B30,26-35,Female,18.7,Verified
INV004137,2024-03-25,2024-07-06,5,93757,45.0,25.75,At Risk,West Bengal,Kolkata,T30,18-25,Female,6.2,Verified
INV004138,2024-01-04,2025-01-10,5,15037,148.0,93.0,At Risk,Madhya Pradesh,Indore,T30,36-45,Male,18.2,Verified
