investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status
INV001431,2025-02-08,102885,Lumpsum,314195,Haryana,Gurugram,T30,56+,Male,59.4,UPI,Verified
INV002753,2025-02-08,101206,Redemption,225374,Uttar Pradesh,Lucknow,T30,26-35,Female,21.2,UPI,Verified
INV002687,2025-02-08,101208,Lumpsum,184163,Delhi,New Delhi,T30,36-45,Male,25.9,Mandate,Verified
INV000321,2025-02-08,119599,SIP,25378,Maharashtra,Mumbai,T30,26-35,Male,24.2,Net Banking,Verified
INV002042,2025-02-08,125497,Redemption,221324,Tamil Nadu,Chennai,T30,26-35,Female,10.0,Net Banking,Verified
INV001538,2025-02-08,118633,SIP,7925,Madhya Pradesh,Bhopal,B30,18-25,Female,3.1,Net Banking,Verified
INV004903,2025-02-08,102886,SIP,2952,Karnataka,Bangalore,T30,26-35,Male,11.4,Cheque,Verified
INV004867,2025-02-08,119552,SIP,10424,Karnataka,Bangalore,T30,18-25,Male,7.3,Cheque,Verified
INV003604,2025-02-08,119094,Lumpsum,90940,Punjab,Chandigarh,T30,18-25,Female,7.4,Net Banking,Verified
INV000680,2025-02-08,120506,SIP,2242,Tamil Nadu,Chennai,T30,18-25,Female,4.1,Net Banking,Verified
INV003067,2025-02-08,119120,SIP,27216,Delhi,New Delhi,T30,26-35,Male,8.9,Mandate,Verified
INV004692,2025-02-08,100016,Redemption,392538,Madhya Pradesh,Bhopal,B30,26-35,Male,11.6,UPI,Verified
INV003782,2025-02-08,148568,Redemption,201835,Tamil Nadu,Chennai,T30,36-45,Male,44.5,Mandate,Verified
INV003160,2025-02-08,101208,Lumpsum,222662,Delhi,Gurugram,T30,26-35,Male,24.9,Mandate,Verified
INV001101,2025-02-08,118636,SIP,2155,Madhya Pradesh,Bhopal,B30,18-25,Male,5.3,Net Banking,Verified
INV001232,2025-02-08,118634,SIP,3040,Uttar Pradesh,Agra,B30,46-55,Female,29.8,UPI,Verified
INV001920,2025-02-08,102887,SIP,2636,Madhya Pradesh,Indore,T30,36-45,Female,24.5,Mandate,Verified
INV003057,2025-02-08,119092,Lumpsum,229383,Punjab,Chandigarh,T30,18-25,Male,6.4,Cheque,Verified
INV004071,2025-02-08,100025,Lumpsum,230100,Gujarat,Ahmedabad,T30,36-45,Female,22.2,UPI,Verified
INV002442,2025-02-08,120507,SIP,2556,Rajasthan,Udaipur,B30,56+,Female,30.7,UPI,Verified
INV002136,2025-02-08,120505,Lumpsum,302941,Punjab,Chandigarh,T30,18-25,Male,5.3,Cheque,Pending
INV002427,2025-02-08,119094,Redemption,438338,Karnataka,Mysore,B30,18-25,Female,6.5,Net Banking,Verified
INV001065,2025-02-08,118636,SIP,14130,Haryana,Gurugram,T30,56+,Female,37.2,Mandate,Verified
INV004772,2025-02-08,120844,Redemption,223018,Gujarat,Ahmedabad,T30,46-55,Male,26.1,Cheque,Verified
INV000926,2025-02-08,101206,SIP,834,Delhi,New Delhi,T30,36-45,Male,46.1,Mandate,Verified
INV002824,2025-02-08,119093,SIP,3380,Rajasthan,Jaipur,T30,56+,Male,42.5,UPI,Verified
INV000926,2025-02-08,120841,Lumpsum,351515,Delhi,New Delhi,T30,36-45,Male,46.1,Mandate,Verified
INV003778,2025-02-08,120844,SIP,8437,Tamil Nadu,Chennai,T30,36-45,Male,59.4,Net Banking,Verified
INV002973,2025-02-08,101208,SIP,1001,Uttar Pradesh,Kanpur,B30,26-35,Male,16.7,Cheque,Verified
INV003660,2025-02-08,120843,Lumpsum,139014,Delhi,Noida,T30,26-35,Male,6.8,UPI,Verified
INV001725,2025-02-08,148569,Lumpsum,204720,Tamil Nadu,Coimbatore,B30,36-45,Male,30.0,Mandate,Verified
INV004558,2025-02-08,125497,Redemption,507607,Rajasthan,Jaipur,T30,36-45,Male,56.3,UPI,Verified
INV004780,2025-02-08,120842,Lumpsum,157731,Haryana,Gurugram,T30,36-45,Male,42.4,Mandate,Verified
INV002363,2025-02-08,119551,Lumpsum,137392,Punjab,Chandigarh,T30,26-35,Male,12.7,Net Banking,Pending
INV004957,2025-02-08,119094,Lumpsum,50620,Delhi,New Delhi,T30,36-45,Male,51.2,Cheque,Verified
INV000266,2025-02-08,119599,Lumpsum,31572,Madhya Pradesh,Indore,T30,56+,Male,67.6,UPI,Verified
INV001856,2025-02-08,118633,Redemption,343732,Delhi,New Delhi,T30,36-45,Female,43.5,Net Banking,Verified
INV001823,2025-02-09,119093,SIP,4760,Tamil Nadu,Coimbatore,B30,26-35,Male,17.1,UPI,Verified
INV003235,2025-02-09,125497,Redemption,64101,Haryana,Faridabad,B30,56+,Male,19.0,Cheque,Verified
INV003293,2025-02-09,119599,SIP,23595,Uttar Pradesh,Agra,B30,36-45,Male,30.2,Net Banking,Verified
INV004361,2025-02-09,119095,SIP,2085,Haryana,Faridabad,B30,26-35,Female,18.4,Net Banking,Verified
INV001920,2025-02-09,100033,Lumpsum,565159,Madhya Pradesh,Indore,T30,36-45,Female,24.5,Cheque,Verified
INV002528,2025-02-09,149323,SIP,4398,Gujarat,Ahmedabad,T30,46-55,Male,16.3,Cheque,Pending
INV000707,2025-02-09,120503,SIP,26178,Karnataka,Mysore,B30,36-45,Female,46.6,Cheque,Verified
INV004477,2025-02-09,102885,SIP,1143,Delhi,Gurugram,T30,46-55,Female,88.3,Mandate,Pending
INV003625,2025-02-09,118635,Lumpsum,191954,Telangana,Hyderabad,T30,26-35,Female,22.0,UPI,Verified
INV003408,2025-02-09,119599,Redemption,392145,West Bengal,Kolkata,T30,18-25,Male,6.1,Mandate,Verified
INV002980,2025-02-09,119551,Lumpsum,221081,Maharashtra,Pune,T30,26-35,Male,22.4,UPI,Verified
INV001455,2025-02-09,120503,SIP,9226,Madhya Pradesh,Indore,T30,36-45,Male,26.8,Cheque,Pending
INV000771,2025-02-09,148568,SIP,2287,Rajasthan,Udaipur,B30,26-35,Male,10.9,Cheque,Verified
INV000678,2025-02-09,119092,SIP,596,Gujarat,Surat,T30,26-35,Male,19.1,Net Banking,Verified
INV001255,2025-02-09,120505,Redemption,338489,Punjab,Amritsar,B30,26-35,Male,14.3,Net Banking,Verified
INV003611,2025-02-09,119598,SIP,7834,Uttar Pradesh,Kanpur,B30,18-25,Male,4.8,Cheque,Verified
INV003579,2025-02-09,119095,Redemption,258012,West Bengal,Kolkata,T30,18-25,Male,4.6,Mandate,Verified
INV003398,2025-02-09,102885,SIP,550,Karnataka,Bangalore,T30,36-45,Male,42.0,UPI,Verified
INV002828,2025-02-09,101206,Lumpsum,110137,West Bengal,Kolkata,T30,26-35,Male,21.8,Net Banking,Verified
INV004453,2025-02-09,120841,SIP,23303,Telangana,Hyderabad,T30,36-45,Male,14.3,Net Banking,Verified
INV002798,2025-02-09,119599,Lumpsum,109522,Tamil Nadu,Coimbatore,B30,26-35,Female,24.5,Net Banking,Verified
INV003405,2025-02-09,101208,SIP,26357,Rajasthan,Jaipur,T30,26-35,Male,11.5,Mandate,Verified
INV002521,2025-02-09,120841,Redemption,277623,Punjab,Chandigarh,T30,26-35,Male,12.3,Mandate,Verified
INV001993,2025-02-09,149323,Lumpsum,509574,Uttar Pradesh,Agra,B30,36-45,Female,44.2,Mandate,Verified
INV004998,2025-02-09,102885,SIP,8707,Gujarat,Ahmedabad,T30,36-45,Male,24.2,Mandate,Verified
INV001823,2025-02-09,119094,SIP,496,Tamil Nadu,Coimbatore,B30,26-35,Male,17.1,Mandate,Verified
INV001198,2025-02-09,119093,Redemption,29042,Maharashtra,Mumbai,T30,26-35,Female,20.4,Net Banking,Verified
INV000048,2025-02-09,120841,SIP,2968,Rajasthan,Jaipur,T30,36-45,Female,15.0,UPI,Verified
INV003366,2025-02-09,149323,SIP,876,Madhya Pradesh,Bhopal,B30,18-25,Male,3.3,Net Banking,Verified
INV004753,2025-02-09,148569,Lumpsum,266634,Karnataka,Mysore,B30,36-45,Female,18.4,Cheque,Verified
INV004148,2025-02-09,120843,SIP,3040,Madhya Pradesh,Bhopal,B30,18-25,Male,5.1,Mandate,Verified
INV004064,2025-02-09,120504,Lumpsum,161955,Uttar Pradesh,Lucknow,T30,26-35,Male,16.1,Net Banking,Verified
INV000029,2025-02-09,148568,SIP,3267,Rajasthan,Udaipur,B30,26-35,Female,7.6,Mandate,Verified
INV001384,2025-02-09,119598,SIP,476,Maharashtra,Mumbai,T30,26-35,Female,16.0,UPI,Verified
INV001163,2025-02-09,101207,SIP,3374,Karnataka,Mysore,B30,26-35,Male,10.2,Cheque,Verified
INV000221,2025-02-09,149323,SIP,506,Uttar Pradesh,Agra,B30,36-45,Female,46.2,Net Banking,Verified
INV000387,2025-02-09,119094,Redemption,104515,Gujarat,Surat,T30,36-45,Male,53.8,Net Banking,Verified
INV003011,2025-02-09,149322,SIP,12833,Gujarat,Ahmedabad,T30,18-25,Male,4.4,Net Banking,Verified
INV004373,2025-02-09,120507,SIP,53163,Tamil Nadu,Coimbatore,B30,56+,Male,11.6,Net Banking,Verified
INV002822,2025-02-09,119598,SIP,2693,Karnataka,Bangalore,T30,46-55,Male,79.5,Net Banking,Verified
INV003375,2025-02-09,118633,SIP,7266,Telangana,Hyderabad,T30,56+,Female,62.2,Net Banking,Verified
INV001104,2025-02-09,149324,SIP,4047,Haryana,Gurugram,T30,26-35,Male,14.9,UPI,Verified
INV002530,2025-02-09,120505,SIP,5707,Telangana,Hyderabad,T30,36-45,Male,53.9,Net Banking,Verified
INV004865,2025-02-09,101206,SIP,1070,Maharashtra,Nashik,B30,56+,Male,77.2,UPI,Verified
INV004274,2025-02-09,102885,Redemption,114902,Rajasthan,Udaipur,B30,26-35,Male,20.4,Net Banking,Verified
INV004815,2025-02-09,120504,SIP,49048,Tamil Nadu,Coimbatore,B30,36-45,Male,44.4,Net Banking,Verified
INV001864,2025-02-09,120506,Lumpsum,272966,Rajasthan,Jaipur,T30,18-25,Male,7.5,Net Banking,Verified
INV004819,2025-02-09,119552,SIP,1009,Telangana,Hyderabad,T30,26-35,Female,14.8,UPI,Verified
INV001558,2025-02-09,119120,SIP,8113,West Bengal,Kolkata,T30,56+,Female,23.8,Cheque,Verified
INV001157,2025-02-09,149324,Lumpsum,175276,Tamil Nadu,Coimbatore,B30,36-45,Female,23.0,Net Banking,Verified
INV004394,2025-02-09,102887,Lumpsum,35351,Tamil Nadu,Coimbatore,B30,26-35,Female,21.9,Net Banking,Verified
INV000670,2025-02-10,100016,Lumpsum,166372,Uttar Pradesh,Kanpur,B30,26-35,Male,15.9,Cheque,Verified
INV004428,2025-02-10,118634,Lumpsum,451102,Rajasthan,Udaipur,B30,26-35,Female,6.7,UPI,Verified
INV002931,2025-02-10,102885,Lumpsum,134885,Tamil Nadu,Coimbatore,B30,56+,Female,32.4,Mandate,Verified
INV002233,2025-02-10,120504,SIP,2600,Gujarat,Surat,T30,36-45,Female,21.6,Net Banking,Verified
INV002675,2025-02-10,149322,Redemption,117466,Uttar Pradesh,Agra,B30,36-45,Male,17.9,UPI,Verified
INV002675,2025-02-10,120842,SIP,51088,Uttar Pradesh,Agra,B30,36-45,Male,17.9,UPI,Verified
INV001092,2025-02-10,119120,Lumpsum,133665,Haryana,Gurugram,T30,26-35,Male,14.9,UPI,Verified
INV003244,2025-02-10,119120,SIP,13232,Telangana,Hyderabad,T30,26-35,Female,21.1,Net Banking,Pending
INV000150,2025-02-10,101207,SIP,8567,Karnataka,Mysore,B30,18-25,Male,3.5,UPI,Verified
INV004043,2025-02-10,118632,SIP,10436,Punjab,Amritsar,B30,36-45,Female,39.5,Net Banking,Verified
INV003075,2025-02-10,148567,SIP,22065,Delhi,Gurugram,T30,46-55,Male,83.5,Mandate,Verified
INV003290,2025-02-10,148568,SIP,54546,Tamil Nadu,Chennai,T30,26-35,Male,6.6,Mandate,Verified
INV000660,2025-02-10,118633,SIP,10254,Punjab,Chandigarh,T30,36-45,Male,14.1,Net Banking,Verified
INV002915,2025-02-10,149323,SIP,44040,West Bengal,Kolkata,T30,18-25,Male,7.7,Cheque,Verified
INV003205,2025-02-10,118633,SIP,21109,Punjab,Chandigarh,T30,26-35,Female,16.1,Net Banking,Verified
INV001251,2025-02-10,148567,SIP,47709,Punjab,Chandigarh,T30,26-35,Female,11.7,Cheque,Verified
INV004340,2025-02-10,119092,SIP,5413,Karnataka,Mysore,B30,26-35,Male,17.9,Net Banking,Verified
INV004631,2025-02-10,120506,SIP,575,Tamil Nadu,Chennai,T30,36-45,Female,20.2,UPI,Verified
INV003708,2025-02-10,102887,Redemption,196041,Punjab,Amritsar,B30,46-55,Male,38.6,UPI,Verified
INV003049,2025-02-10,119120,Lumpsum,401088,Gujarat,Ahmedabad,T30,26-35,Male,15.5,Mandate,Verified
INV001113,2025-02-10,119095,SIP,3584,Rajasthan,Jaipur,T30,26-35,Female,11.7,Mandate,Verified
INV000563,2025-02-10,101207,SIP,6535,Uttar Pradesh,Lucknow,T30,26-35,Male,15.5,Cheque,Verified
INV001273,2025-02-10,120507,SIP,8830,West Bengal,Kolkata,T30,36-45,Male,18.7,Mandate,Verified
INV002586,2025-02-10,149323,SIP,9385,West Bengal,Kolkata,T30,26-35,Female,9.1,Net Banking,Verified
INV002213,2025-02-10,118633,SIP,4631,Maharashtra,Pune,T30,36-45,Female,33.8,UPI,Verified
INV003809,2025-02-10,118634,Redemption,446889,Tamil Nadu,Coimbatore,B30,36-45,Male,45.3,Cheque,Verified
INV003398,2025-02-10,125497,SIP,28997,Karnataka,Bangalore,T30,36-45,Male,42.0,UPI,Verified
INV000033,2025-02-10,149324,SIP,4534,Delhi,New Delhi,T30,36-45,Female,12.4,UPI,Verified
INV004704,2025-02-10,148567,Redemption,123109,Delhi,New Delhi,T30,26-35,Male,23.1,Net Banking,Verified
INV002232,2025-02-10,118634,SIP,25690,Karnataka,Bangalore,T30,26-35,Female,16.9,Cheque,Verified
INV000034,2025-02-10,125497,SIP,936,Punjab,Chandigarh,T30,26-35,Male,24.5,Mandate,Verified
INV001949,2025-02-10,120503,Redemption,430304,Rajasthan,Jaipur,T30,36-45,Male,43.2,UPI,Verified
INV001680,2025-02-10,118635,SIP,2599,Madhya Pradesh,Indore,T30,26-35,Male,22.8,Net Banking,Verified
INV001950,2025-02-10,119092,Redemption,366513,Maharashtra,Pune,T30,26-35,Female,6.0,Net Banking,Verified
INV004353,2025-02-10,125498,Lumpsum,73534,Uttar Pradesh,Agra,B30,56+,Male,31.2,Net Banking,Verified
INV000861,2025-02-10,120842,Redemption,247827,Uttar Pradesh,Lucknow,T30,18-25,Male,4.2,Cheque,Verified
INV004841,2025-02-10,120503,Lumpsum,375604,West Bengal,Kolkata,T30,26-35,Male,21.4,Cheque,Pending
INV000785,2025-02-10,148569,SIP,5083,Tamil Nadu,Chennai,T30,36-45,Male,31.1,Net Banking,Verified
INV004636,2025-02-10,102885,SIP,2827,Uttar Pradesh,Kanpur,B30,18-25,Female,5.0,Net Banking,Verified
INV001069,2025-02-10,120843,SIP,2162,Telangana,Hyderabad,T30,26-35,Male,19.1,Mandate,Verified
INV000921,2025-02-10,118634,SIP,3325,Rajasthan,Jaipur,T30,26-35,Male,14.6,UPI,Verified
INV003150,2025-02-10,125497,SIP,470,Gujarat,Ahmedabad,T30,26-35,Female,13.6,Mandate,Verified
INV000830,2025-02-10,120507,SIP,578,Tamil Nadu,Chennai,T30,36-45,Female,43.0,Net Banking,Verified
INV002050,2025-02-10,101207,SIP,10238,Tamil Nadu,Chennai,T30,18-25,Female,7.2,Net Banking,Verified
INV000695,2025-02-10,119095,SIP,1767,Gujarat,Surat,T30,36-45,Male,48.0,Cheque,Verified
INV001594,2025-02-10,101206,Redemption,369985,Madhya Pradesh,Bhopal,B30,26-35,Male,13.9,Cheque,Verified
INV002883,2025-02-10,119552,Lumpsum,53070,West Bengal,Kolkata,T30,26-35,Female,12.5,Mandate,Verified
INV003552,2025-02-10,120844,SIP,2577,Gujarat,Surat,T30,26-35,Male,17.0,Cheque,Pending
INV000010,2025-02-10,119120,SIP,2860,Maharashtra,Pune,T30,36-45,Male,13.6,Mandate,Verified
INV004240,2025-02-10,118635,SIP,461,Maharashtra,Mumbai,T30,18-25,Male,7.1,Net Banking,Verified
INV003272,2025-02-10,120841,SIP,52131,Uttar Pradesh,Kanpur,B30,26-35,Male,21.8,UPI,Verified
INV001625,2025-02-10,102885,SIP,4875,Uttar Pradesh,Kanpur,B30,46-55,Female,78.2,Net Banking,Verified
INV003271,2025-02-10,119094,SIP,5778,West Bengal,Kolkata,T30,18-25,Male,4.8,UPI,Verified
INV004878,2025-02-10,100033,SIP,2870,Delhi,Gurugram,T30,18-25,Male,5.8,Net Banking,Verified
INV002833,2025-02-10,120504,Redemption,489386,Gujarat,Ahmedabad,T30,46-55,Female,52.9,Mandate,Verified
INV004171,2025-02-10,100025,SIP,1043,Tamil Nadu,Coimbatore,B30,26-35,Female,19.1,UPI,Verified
INV004864,2025-02-10,120504,Redemption,356428,Punjab,Amritsar,B30,26-35,Female,10.5,Net Banking,Verified
INV004434,2025-02-10,102885,Redemption,105527,Gujarat,Surat,T30,46-55,Male,17.7,Net Banking,Verified
INV004306,2025-02-10,119095,SIP,917,Telangana,Hyderabad,T30,26-35,Female,20.4,Mandate,Verified
INV003740,2025-02-10,120503,SIP,46333,Karnataka,Bangalore,T30,56+,Female,16.2,UPI,Verified
INV002149,2025-02-10,102885,SIP,1055,Tamil Nadu,Coimbatore,B30,26-35,Male,21.8,Net Banking,Verified
INV004745,2025-02-11,120843,Redemption,36365,West Bengal,Kolkata,T30,18-25,Male,5.2,Net Banking,Verified
INV002668,2025-02-11,149324,SIP,2145,Delhi,Gurugram,T30,26-35,Male,9.8,Cheque,Verified
INV000066,2025-02-11,149323,Redemption,363947,Haryana,Faridabad,B30,56+,Male,64.2,Mandate,Pending
INV003798,2025-02-11,125498,Lumpsum,244980,Karnataka,Bangalore,T30,36-45,Male,53.9,UPI,Verified
INV002624,2025-02-11,120504,Redemption,159599,West Bengal,Kolkata,T30,26-35,Male,8.7,Mandate,Verified
INV004756,2025-02-11,125498,SIP,3123,Gujarat,Surat,T30,46-55,Male,41.1,Net Banking,Verified
INV000980,2025-02-11,120506,Redemption,403363,West Bengal,Kolkata,T30,18-25,Female,7.3,Cheque,Verified
INV000220,2025-02-11,101208,SIP,6538,Uttar Pradesh,Lucknow,T30,36-45,Male,48.1,UPI,Verified
INV004974,2025-02-11,120507,SIP,3366,Gujarat,Ahmedabad,T30,56+,Female,62.6,UPI,Verified
INV002339,2025-02-11,101208,Lumpsum,342508,Delhi,New Delhi,T30,36-45,Male,46.4,Cheque,Verified
INV003268,2025-02-11,120507,Redemption,31924,Punjab,Amritsar,B30,26-35,Male,7.1,UPI,Pending
INV000279,2025-02-11,118633,SIP,9854,Gujarat,Ahmedabad,T30,26-35,Male,12.4,Mandate,Verified
INV002348,2025-02-11,120507,Lumpsum,464688,Uttar Pradesh,Agra,B30,26-35,Male,13.4,Net Banking,Pending
INV001859,2025-02-11,118632,SIP,504,Maharashtra,Nashik,B30,36-45,Male,32.2,Net Banking,Verified
INV004599,2025-02-11,118634,SIP,7709,West Bengal,Kolkata,T30,36-45,Male,22.8,Net Banking,Verified
INV000762,2025-02-11,100016,Redemption,66075,Delhi,Gurugram,T30,36-45,Female,29.8,Cheque,Verified
INV001910,2025-02-11,125498,SIP,20518,Karnataka,Mysore,B30,26-35,Female,15.2,Mandate,Verified
INV000980,2025-02-11,120841,SIP,7628,West Bengal,Kolkata,T30,18-25,Female,7.3,UPI,Verified
INV002761,2025-02-11,120504,SIP,1133,Rajasthan,Jaipur,T30,26-35,Male,14.9,Cheque,Verified
INV000750,2025-02-11,119551,Redemption,317892,Delhi,New Delhi,T30,26-35,Male,20.9,Cheque,Pending
INV003894,2025-02-11,120504,SIP,2050,Tamil Nadu,Coimbatore,B30,26-35,Male,14.9,Mandate,Verified
INV003205,2025-02-11,119599,Lumpsum,364147,Punjab,Chandigarh,T30,26-35,Female,16.1,Net Banking,Verified
INV000320,2025-02-11,125497,Lumpsum,254281,Uttar Pradesh,Kanpur,B30,26-35,Male,19.7,Net Banking,Verified
INV000245,2025-02-11,118633,Redemption,445311,Punjab,Amritsar,B30,26-35,Male,6.2,Mandate,Verified
INV004982,2025-02-11,120503,SIP,8523,Haryana,Faridabad,B30,18-25,Female,7.9,Cheque,Verified
INV003641,2025-02-11,125497,SIP,4633,Telangana,Hyderabad,T30,26-35,Female,13.1,UPI,Pending
INV004672,2025-02-11,120842,Lumpsum,131072,Rajasthan,Jaipur,T30,26-35,Male,23.9,Cheque,Verified
INV004534,2025-02-11,125497,Lumpsum,67275,Maharashtra,Nashik,B30,26-35,Male,8.8,Mandate,Verified
INV001921,2025-02-11,118633,SIP,13849,Gujarat,Surat,T30,26-35,Female,13.5,UPI,Verified
INV001532,2025-02-11,148568,SIP,3084,Madhya Pradesh,Bhopal,B30,36-45,Female,39.5,Net Banking,Verified
INV003124,2025-02-11,102885,Lumpsum,392426,West Bengal,Kolkata,T30,36-45,Male,28.8,Cheque,Verified
INV002292,2025-02-11,119552,SIP,10972,Rajasthan,Udaipur,B30,36-45,Male,54.1,Mandate,Verified
INV002508,2025-02-11,118635,SIP,11487,West Bengal,Kolkata,T30,46-55,Male,60.8,Net Banking,Verified
INV000755,2025-02-11,119599,SIP,47823,Uttar Pradesh,Agra,B30,26-35,Female,13.1,UPI,Verified
INV003514,2025-02-11,119094,Redemption,26450,Delhi,Gurugram,T30,36-45,Female,40.2,UPI,Verified
INV004794,2025-02-11,148568,Lumpsum,396372,Rajasthan,Udaipur,B30,36-45,Female,46.0,UPI,Verified
INV000033,2025-02-11,120841,SIP,2587,Delhi,New Delhi,T30,36-45,Female,12.4,UPI,Verified
INV004128,2025-02-11,100025,Lumpsum,233006,Haryana,Faridabad,B30,18-25,Male,3.3,Net Banking,Verified
INV001797,2025-02-11,118636,Lumpsum,144249,Punjab,Amritsar,B30,26-35,Female,6.8,UPI,Verified
INV003987,2025-02-11,120505,Lumpsum,120559,Tamil Nadu,Coimbatore,B30,26-35,Female,24.1,Net Banking,Verified
INV004297,2025-02-11,119552,SIP,11764,Karnataka,Bangalore,T30,36-45,Female,19.5,Mandate,Verified
INV004753,2025-02-11,100025,SIP,1021,Karnataka,Mysore,B30,36-45,Female,18.4,Net Banking,Verified
INV003061,2025-02-11,119552,SIP,2020,Uttar Pradesh,Lucknow,T30,26-35,Female,11.9,UPI,Verified
INV003288,2025-02-11,149323,Lumpsum,401284,Punjab,Chandigarh,T30,56+,Male,57.9,Mandate,Verified
INV004297,2025-02-11,119094,SIP,4427,Karnataka,Bangalore,T30,36-45,Female,19.5,Mandate,Verified
INV003125,2025-02-11,149324,Lumpsum,51750,Punjab,Chandigarh,T30,36-45,Female,30.8,UPI,Verified
INV000776,2025-02-11,119598,SIP,10412,Rajasthan,Jaipur,T30,26-35,Male,12.4,UPI,Verified
INV002736,2025-02-11,100033,Lumpsum,555743,Karnataka,Mysore,B30,18-25,Female,6.2,Net Banking,Verified
INV004887,2025-02-11,118634,Lumpsum,49286,Gujarat,Surat,T30,56+,Female,79.4,UPI,Verified
INV000429,2025-02-11,120844,SIP,42339,Gujarat,Surat,T30,36-45,Female,41.7,UPI,Verified
INV002744,2025-02-11,119093,SIP,15223,Karnataka,Bangalore,T30,36-45,Male,25.9,UPI,Verified
INV003530,2025-02-11,120506,SIP,12475,Maharashtra,Pune,T30,26-35,Male,9.4,Mandate,Verified
INV001962,2025-02-11,100016,Redemption,401915,Maharashtra,Mumbai,T30,26-35,Male,13.6,Cheque,Verified
INV001994,2025-02-11,120506,Redemption,155305,Tamil Nadu,Coimbatore,B30,18-25,Female,5.2,UPI,Verified
INV000261,2025-02-11,148569,SIP,1772,Gujarat,Ahmedabad,T30,18-25,Male,3.5,Cheque,Verified
INV001837,2025-02-11,118632,SIP,813,Uttar Pradesh,Agra,B30,18-25,Male,5.5,Net Banking,Verified
INV002707,2025-02-11,100025,Lumpsum,412171,Maharashtra,Mumbai,T30,26-35,Male,24.7,Cheque,Verified
INV002572,2025-02-11,102885,SIP,5275,Rajasthan,Jaipur,T30,56+,Male,19.5,Cheque,Pending
INV002993,2025-02-11,120503,Redemption,158131,Maharashtra,Pune,T30,46-55,Male,36.0,UPI,Verified
INV003888,2025-02-11,101207,Lumpsum,458238,Telangana,Hyderabad,T30,56+,Female,8.6,Cheque,Pending
INV000619,2025-02-11,119551,SIP,3215,West Bengal,Kolkata,T30,26-35,Male,12.6,Mandate,Verified
INV001836,2025-02-11,120843,SIP,463,Uttar Pradesh,Agra,B30,26-35,Male,17.4,Net Banking,Verified
INV002248,2025-02-11,118633,SIP,29247,Delhi,New Delhi,T30,26-35,Male,8.1,Net Banking,Verified
INV002547,2025-02-11,125497,SIP,8321,Haryana,Gurugram,T30,26-35,Male,7.3,Mandate,Verified
INV003577,2025-02-11,149322,SIP,16202,Punjab,Amritsar,B30,26-35,Female,22.7,Net Banking,Pending
INV002317,2025-02-11,102885,Lumpsum,104581,Gujarat,Ahmedabad,T30,26-35,Male,18.1,Net Banking,Verified
INV000436,2025-02-11,101207,SIP,1103,Rajasthan,Jaipur,T30,26-35,Male,14.4,Cheque,Pending
INV000008,2025-02-11,100025,SIP,2806,Punjab,Amritsar,B30,26-35,Female,18.6,UPI,Verified
INV004655,2025-02-11,102887,SIP,12110,Telangana,Hyderabad,T30,36-45,Male,19.7,UPI,Verified
INV001986,2025-02-11,120507,SIP,21223,Madhya Pradesh,Indore,T30,36-45,Female,17.4,UPI,Verified
INV002483,2025-02-11,100033,Redemption,31469,Delhi,New Delhi,T30,46-55,Female,60.8,Mandate,Verified
INV001474,2025-02-11,120504,SIP,28210,Karnataka,Mysore,B30,26-35,Male,12.8,Net Banking,Verified
INV003620,2025-02-11,119092,SIP,2167,Uttar Pradesh,Kanpur,B30,36-45,Female,15.7,UPI,Verified
INV001048,2025-02-11,118632,SIP,15495,Delhi,New Delhi,T30,46-55,Male,46.6,UPI,Verified
INV000410,2025-02-12,100025,Lumpsum,285783,Rajasthan,Jaipur,T30,18-25,Female,5.3,Mandate,Verified
INV003699,2025-02-12,118633,SIP,9996,Uttar Pradesh,Agra,B30,26-35,Male,19.7,Net Banking,Verified
INV002599,2025-02-12,101207,Lumpsum,233746,Gujarat,Surat,T30,26-35,Male,11.4,Mandate,Verified
INV000540,2025-02-12,118633,Lumpsum,421866,Tamil Nadu,Coimbatore,B30,26-35,Female,10.4,Mandate,Verified
INV002545,2025-02-12,102885,SIP,5072,Haryana,Faridabad,B30,36-45,Male,31.5,Net Banking,Verified
INV003036,2025-02-12,119551,SIP,1944,Telangana,Hyderabad,T30,26-35,Male,18.2,Net Banking,Verified
INV004598,2025-02-12,118636,Lumpsum,203561,Tamil Nadu,Chennai,T30,46-55,Male,60.5,Mandate,Verified
INV003154,2025-02-12,119095,Lumpsum,443217,Karnataka,Mysore,B30,26-35,Female,17.7,Net Banking,Verified
